nu,u_0,u_1,u_2,u_3,u_4,u_5,u_6,u_7,u_8,u_9,u_10,u_11,u_12,u_13,u_14,u_15,u_16,u_17,u_18,u_19,u_20,u_21,u_22,u_23,u_24
0.218,0.166027526,0.1173991895,1.016625391e-17,-0.1173991895,-0.166027526,0.2834267155,0.234798379,0.1173991895,1.843275821e-17,-0.0486283365,0.332055052,0.2834267155,0.166027526,0.0486283365,0,0.2834267155,0.234798379,0.1173991895,1.843275821e-17,-0.0486283365,0.166027526,0.1173991895,3.049876174e-17,-0.1173991895,-0.166027526
0.219,0.1667891202,0.1179377179,1.021288811e-17,-0.1179377179,-0.1667891202,0.284726838,0.2358754358,0.1179377179,1.851731215e-17,-0.04885140227,0.3335782403,0.284726838,0.1667891202,0.04885140227,0,0.284726838,0.2358754358,0.1179377179,1.851731215e-17,-0.04885140227,0.1667891202,0.1179377179,3.063866432e-17,-0.1179377179,-0.1667891202
0.22,0.1675507143,0.1184762463,1.02595223e-17,-0.1184762463,-0.1675507143,0.2860269606,0.2369524926,0.1184762463,1.860186608e-17,-0.04907446803,0.3351014286,0.2860269606,0.1675507143,0.04907446803,0,0.2860269606,0.2369524926,0.1184762463,1.860186608e-17,-0.04907446803,0.1675507143,0.1184762463,3.07785669e-17,-0.1184762463,-0.1675507143
0.221,0.1683123085,0.1190147747,1.030615649e-17,-0.1190147747,-0.1683123085,0.2873270831,0.2380295493,0.1190147747,1.868642002e-17,-0.04929753379,0.3366246169,0.2873270831,0.1683123085,0.04929753379,0,0.2873270831,0.2380295493,0.1190147747,1.868642002e-17,-0.04929753379,0.1683123085,0.1190147747,3.091846947e-17,-0.1190147747,-0.1683123085
0.222,0.1690739026,0.1195533031,1.035279068e-17,-0.1195533031,-0.1690739026,0.2886272057,0.2391066061,0.1195533031,1.877097396e-17,-0.04952059956,0.3381478052,0.2886272057,0.1690739026,0.04952059956,0,0.2886272057,0.2391066061,0.1195533031,1.877097396e-17,-0.04952059956,0.1690739026,0.1195533031,3.105837205e-17,-0.1195533031,-0.1690739026
0.223,0.1698354968,0.1200918315,1.039942488e-17,-0.1200918315,-0.1698354968,0.2899273282,0.2401836629,0.1200918315,1.885552789e-17,-0.04974366532,0.3396709936,0.2899273282,0.1698354968,0.04974366532,0,0.2899273282,0.2401836629,0.1200918315,1.885552789e-17,-0.04974366532,0.1698354968,0.1200918315,3.119827463e-17,-0.1200918315,-0.1698354968
0.224,0.1705970909,0.1206303599,1.044605907e-17,-0.1206303599,-0.1705970909,0.2912274508,0.2412607197,0.1206303599,1.894008183e-17,-0.04996673108,0.3411941819,0.2912274508,0.1705970909,0.04996673108,0,0.2912274508,0.2412607197,0.1206303599,1.894008183e-17,-0.04996673108,0.1705970909,0.1206303599,3.13381772e-17,-0.1206303599,-0.1705970909
0.225,0.1713586851,0.1211688882,1.049269326e-17,-0.1211688882,-0.1713586851,0.2925275733,0.2423377765,0.1211688882,1.902463577e-17,-0.05018979685,0.3427173702,0.2925275733,0.1713586851,0.05018979685,0,0.2925275733,0.2423377765,0.1211688882,1.902463577e-17,-0.05018979685,0.1713586851,0.1211688882,3.147807978e-17,-0.1211688882,-0.1713586851
0.226,0.1721202792,0.1217074166,1.053932745e-17,-0.1217074166,-0.1721202792,0.2938276959,0.2434148333,0.1217074166,1.91091897e-17,-0.05041286261,0.3442405585,0.2938276959,0.1721202792,0.05041286261,0,0.2938276959,0.2434148333,0.1217074166,1.91091897e-17,-0.05041286261,0.1721202792,0.1217074166,3.161798236e-17,-0.1217074166,-0.1721202792
0.227,0.1728818734,0.122245945,1.058596164e-17,-0.122245945,-0.1728818734,0.2951278184,0.2444918901,0.122245945,1.919374364e-17,-0.05063592838,0.3457637468,0.2951278184,0.1728818734,0.05063592838,0,0.2951278184,0.2444918901,0.122245945,1.919374364e-17,-0.05063592838,0.1728818734,0.122245945,3.175788493e-17,-0.122245945,-0.1728818734
0.228,0.1736434676,0.1227844734,1.063259584e-17,-0.1227844734,-0.1736434676,0.296427941,0.2455689468,0.1227844734,1.927829758e-17,-0.05085899414,0.3472869351,0.296427941,0.1736434676,0.05085899414,0,0.296427941,0.2455689468,0.1227844734,1.927829758e-17,-0.05085899414,0.1736434676,0.1227844734,3.189778751e-17,-0.1227844734,-0.1736434676
0.229,0.1744050617,0.1233230018,1.067923003e-17,-0.1233230018,-0.1744050617,0.2977280635,0.2466460036,0.1233230018,1.936285151e-17,-0.0510820599,0.3488101234,0.2977280635,0.1744050617,0.0510820599,0,0.2977280635,0.2466460036,0.1233230018,1.936285151e-17,-0.0510820599,0.1744050617,0.1233230018,3.203769009e-17,-0.1233230018,-0.1744050617
0.23,0.1751666559,0.1238615302,1.072586422e-17,-0.1238615302,-0.1751666559,0.2990281861,0.2477230604,0.1238615302,1.944740545e-17,-0.05130512567,0.3503333117,0.2990281861,0.1751666559,0.05130512567,0,0.2990281861,0.2477230604,0.1238615302,1.944740545e-17,-0.05130512567,0.1751666559,0.1238615302,3.217759266e-17,-0.1238615302,-0.1751666559
0.231,0.17592825,0.1244000586,1.077249841e-17,-0.1244000586,-0.17592825,0.3003283086,0.2488001172,0.1244000586,1.953195939e-17,-0.05152819143,0.3518565001,0.3003283086,0.17592825,0.05152819143,0,0.3003283086,0.2488001172,0.1244000586,1.953195939e-17,-0.05152819143,0.17592825,0.1244000586,3.231749524e-17,-0.1244000586,-0.17592825
0.232,0.1766898442,0.124938587,1.081913261e-17,-0.124938587,-0.1766898442,0.3016284312,0.249877174,0.124938587,1.961651332e-17,-0.05175125719,0.3533796884,0.3016284312,0.1766898442,0.05175125719,0,0.3016284312,0.249877174,0.124938587,1.961651332e-17,-0.05175125719,0.1766898442,0.124938587,3.245739782e-17,-0.124938587,-0.1766898442
0.233,0.1774514383,0.1254771154,1.08657668e-17,-0.1254771154,-0.1774514383,0.3029285537,0.2509542308,0.1254771154,1.970106726e-17,-0.05197432296,0.3549028767,0.3029285537,0.1774514383,0.05197432296,0,0.3029285537,0.2509542308,0.1254771154,1.970106726e-17,-0.05197432296,0.1774514383,0.1254771154,3.259730039e-17,-0.1254771154,-0.1774514383
0.234,0.1782130325,0.1260156438,1.091240099e-17,-0.1260156438,-0.1782130325,0.3042286763,0.2520312875,0.1260156438,1.97856212e-17,-0.05219738872,0.356426065,0.3042286763,0.1782130325,0.05219738872,0,0.3042286763,0.2520312875,0.1260156438,1.97856212e-17,-0.05219738872,0.1782130325,0.1260156438,3.273720297e-17,-0.1260156438,-0.1782130325
0.235,0.1789746266,0.1265541722,1.095903518e-17,-0.1265541722,-0.1789746266,0.3055287988,0.2531083443,0.1265541722,1.987017513e-17,-0.05242045449,0.3579492533,0.3055287988,0.1789746266,0.05242045449,0,0.3055287988,0.2531083443,0.1265541722,1.987017513e-17,-0.05242045449,0.1789746266,0.1265541722,3.287710555e-17,-0.1265541722,-0.1789746266
0.236,0.1797362208,0.1270927006,1.100566938e-17,-0.1270927006,-0.1797362208,0.3068289214,0.2541854011,0.1270927006,1.995472907e-17,-0.05264352025,0.3594724416,0.3068289214,0.1797362208,0.05264352025,0,0.3068289214,0.2541854011,0.1270927006,1.995472907e-17,-0.05264352025,0.1797362208,0.1270927006,3.301700813e-17,-0.1270927006,-0.1797362208
0.237,0.180497815,0.1276312289,1.105230357e-17,-0.1276312289,-0.180497815,0.3081290439,0.2552624579,0.1276312289,2.003928301e-17,-0.05286658601,0.3609956299,0.3081290439,0.180497815,0.05286658601,0,0.3081290439,0.2552624579,0.1276312289,2.003928301e-17,-0.05286658601,0.180497815,0.1276312289,3.31569107e-17,-0.1276312289,-0.180497815
0.238,0.1812594091,0.1281697573,1.109893776e-17,-0.1281697573,-0.1812594091,0.3094291665,0.2563395147,0.1281697573,2.012383694e-17,-0.05308965178,0.3625188182,0.3094291665,0.1812594091,0.05308965178,0,0.3094291665,0.2563395147,0.1281697573,2.012383694e-17,-0.05308965178,0.1812594091,0.1281697573,3.329681328e-17,-0.1281697573,-0.1812594091
0.239,0.1820210033,0.1287082857,1.114557195e-17,-0.1287082857,-0.1820210033,0.310729289,0.2574165715,0.1287082857,2.020839088e-17,-0.05331271754,0.3640420065,0.310729289,0.1820210033,0.05331271754,0,0.310729289,0.2574165715,0.1287082857,2.020839088e-17,-0.05331271754,0.1820210033,0.1287082857,3.343671586e-17,-0.1287082857,-0.1820210033
0.24,0.1827825974,0.1292468141,1.119220614e-17,-0.1292468141,-0.1827825974,0.3120294116,0.2584936283,0.1292468141,2.029294482e-17,-0.0535357833,0.3655651949,0.3120294116,0.1827825974,0.0535357833,0,0.3120294116,0.2584936283,0.1292468141,2.029294482e-17,-0.0535357833,0.1827825974,0.1292468141,3.357661843e-17,-0.1292468141,-0.1827825974
0.241,0.1835441916,0.1297853425,1.123884034e-17,-0.1297853425,-0.1835441916,0.3133295341,0.259570685,0.1297853425,2.037749875e-17,-0.05375884907,0.3670883832,0.3133295341,0.1835441916,0.05375884907,0,0.3133295341,0.259570685,0.1297853425,2.037749875e-17,-0.05375884907,0.1835441916,0.1297853425,3.371652101e-17,-0.1297853425,-0.1835441916
0.242,0.1843057857,0.1303238709,1.128547453e-17,-0.1303238709,-0.1843057857,0.3146296567,0.2606477418,0.1303238709,2.046205269e-17,-0.05398191483,0.3686115715,0.3146296567,0.1843057857,0.05398191483,0,0.3146296567,0.2606477418,0.1303238709,2.046205269e-17,-0.05398191483,0.1843057857,0.1303238709,3.385642359e-17,-0.1303238709,-0.1843057857
0.243,0.1850673799,0.1308623993,1.133210872e-17,-0.1308623993,-0.1850673799,0.3159297792,0.2617247986,0.1308623993,2.054660663e-17,-0.0542049806,0.3701347598,0.3159297792,0.1850673799,0.0542049806,0,0.3159297792,0.2617247986,0.1308623993,2.054660663e-17,-0.0542049806,0.1850673799,0.1308623993,3.399632616e-17,-0.1308623993,-0.1850673799
0.244,0.1858289741,0.1314009277,1.137874291e-17,-0.1314009277,-0.1858289741,0.3172299017,0.2628018554,0.1314009277,2.063116056e-17,-0.05442804636,0.3716579481,0.3172299017,0.1858289741,0.05442804636,0,0.3172299017,0.2628018554,0.1314009277,2.063116056e-17,-0.05442804636,0.1858289741,0.1314009277,3.413622874e-17,-0.1314009277,-0.1858289741
0.245,0.1865905682,0.1319394561,1.142537711e-17,-0.1319394561,-0.1865905682,0.3185300243,0.2638789122,0.1319394561,2.07157145e-17,-0.05465111212,0.3731811364,0.3185300243,0.1865905682,0.05465111212,0,0.3185300243,0.2638789122,0.1319394561,2.07157145e-17,-0.05465111212,0.1865905682,0.1319394561,3.427613132e-17,-0.1319394561,-0.1865905682
0.246,0.1873521624,0.1324779845,1.14720113e-17,-0.1324779845,-0.1873521624,0.3198301468,0.264955969,0.1324779845,2.080026844e-17,-0.05487417789,0.3747043247,0.3198301468,0.1873521624,0.05487417789,0,0.3198301468,0.264955969,0.1324779845,2.080026844e-17,-0.05487417789,0.1873521624,0.1324779845,3.441603389e-17,-0.1324779845,-0.1873521624
0.247,0.1881137565,0.1330165129,1.151864549e-17,-0.1330165129,-0.1881137565,0.3211302694,0.2660330257,0.1330165129,2.088482237e-17,-0.05509724365,0.376227513,0.3211302694,0.1881137565,0.05509724365,0,0.3211302694,0.2660330257,0.1330165129,2.088482237e-17,-0.05509724365,0.1881137565,0.1330165129,3.455593647e-17,-0.1330165129,-0.1881137565
0.248,0.1888753507,0.1335550413,1.156527968e-17,-0.1335550413,-0.1888753507,0.3224303919,0.2671100825,0.1335550413,2.096937631e-17,-0.05532030941,0.3777507014,0.3224303919,0.1888753507,0.05532030941,0,0.3224303919,0.2671100825,0.1335550413,2.096937631e-17,-0.05532030941,0.1888753507,0.1335550413,3.469583905e-17,-0.1335550413,-0.1888753507
0.249,0.1896369448,0.1340935697,1.161191387e-17,-0.1340935697,-0.1896369448,0.3237305145,0.2681871393,0.1340935697,2.105393025e-17,-0.05554337518,0.3792738897,0.3237305145,0.1896369448,0.05554337518,0,0.3237305145,0.2681871393,0.1340935697,2.105393025e-17,-0.05554337518,0.1896369448,0.1340935697,3.483574162e-17,-0.1340935697,-0.1896369448
0.25,0.190398539,0.134632098,1.165854807e-17,-0.134632098,-0.190398539,0.325030637,0.2692641961,0.134632098,2.113848418e-17,-0.05576644094,0.380797078,0.325030637,0.190398539,0.05576644094,0,0.325030637,0.2692641961,0.134632098,2.113848418e-17,-0.05576644094,0.190398539,0.134632098,3.49756442e-17,-0.134632098,-0.190398539
0.251,0.1911601331,0.1351706264,1.170518226e-17,-0.1351706264,-0.1911601331,0.3263307596,0.2703412529,0.1351706264,2.122303812e-17,-0.05598950671,0.3823202663,0.3263307596,0.1911601331,0.05598950671,0,0.3263307596,0.2703412529,0.1351706264,2.122303812e-17,-0.05598950671,0.1911601331,0.1351706264,3.511554678e-17,-0.1351706264,-0.1911601331
0.252,0.1919217273,0.1357091548,1.175181645e-17,-0.1357091548,-0.1919217273,0.3276308821,0.2714183097,0.1357091548,2.130759206e-17,-0.05621257247,0.3838434546,0.3276308821,0.1919217273,0.05621257247,0,0.3276308821,0.2714183097,0.1357091548,2.130759206e-17,-0.05621257247,0.1919217273,0.1357091548,3.525544935e-17,-0.1357091548,-0.1919217273
0.253,0.1926833215,0.1362476832,1.179845064e-17,-0.1362476832,-0.1926833215,0.3289310047,0.2724953664,0.1362476832,2.139214599e-17,-0.05643563823,0.3853666429,0.3289310047,0.1926833215,0.05643563823,0,0.3289310047,0.2724953664,0.1362476832,2.139214599e-17,-0.05643563823,0.1926833215,0.1362476832,3.539535193e-17,-0.1362476832,-0.1926833215
0.254,0.1934449156,0.1367862116,1.184508484e-17,-0.1367862116,-0.1934449156,0.3302311272,0.2735724232,0.1367862116,2.147669993e-17,-0.056658704,0.3868898312,0.3302311272,0.1934449156,0.056658704,0,0.3302311272,0.2735724232,0.1367862116,2.147669993e-17,-0.056658704,0.1934449156,0.1367862116,3.553525451e-17,-0.1367862116,-0.1934449156
0.255,0.1942065098,0.13732474,1.189171903e-17,-0.13732474,-0.1942065098,0.3315312498,0.27464948,0.13732474,2.156125387e-17,-0.05688176976,0.3884130195,0.3315312498,0.1942065098,0.05688176976,0,0.3315312498,0.27464948,0.13732474,2.156125387e-17,-0.05688176976,0.1942065098,0.13732474,3.567515708e-17,-0.13732474,-0.1942065098
0.256,0.1949681039,0.1378632684,1.193835322e-17,-0.1378632684,-0.1949681039,0.3328313723,0.2757265368,0.1378632684,2.16458078e-17,-0.05710483552,0.3899362078,0.3328313723,0.1949681039,0.05710483552,0,0.3328313723,0.2757265368,0.1378632684,2.16458078e-17,-0.05710483552,0.1949681039,0.1378632684,3.581505966e-17,-0.1378632684,-0.1949681039
0.257,0.1957296981,0.1384017968,1.198498741e-17,-0.1384017968,-0.1957296981,0.3341314949,0.2768035936,0.1384017968,2.173036174e-17,-0.05732790129,0.3914593962,0.3341314949,0.1957296981,0.05732790129,0,0.3341314949,0.2768035936,0.1384017968,2.173036174e-17,-0.05732790129,0.1957296981,0.1384017968,3.595496224e-17,-0.1384017968,-0.1957296981
0.258,0.1964912922,0.1389403252,1.20316216e-17,-0.1389403252,-0.1964912922,0.3354316174,0.2778806504,0.1389403252,2.181491568e-17,-0.05755096705,0.3929825845,0.3354316174,0.1964912922,0.05755096705,0,0.3354316174,0.2778806504,0.1389403252,2.181491568e-17,-0.05755096705,0.1964912922,0.1389403252,3.609486481e-17,-0.1389403252,-0.1964912922
0.259,0.1972528864,0.1394788536,1.20782558e-17,-0.1394788536,-0.1972528864,0.33673174,0.2789577072,0.1394788536,2.189946961e-17,-0.05777403282,0.3945057728,0.33673174,0.1972528864,0.05777403282,0,0.33673174,0.2789577072,0.1394788536,2.189946961e-17,-0.05777403282,0.1972528864,0.1394788536,3.623476739e-17,-0.1394788536,-0.1972528864
0.26,0.1980144805,0.140017382,1.212488999e-17,-0.140017382,-0.1980144805,0.3380318625,0.2800347639,0.140017382,2.198402355e-17,-0.05799709858,0.3960289611,0.3380318625,0.1980144805,0.05799709858,0,0.3380318625,0.2800347639,0.140017382,2.198402355e-17,-0.05799709858,0.1980144805,0.140017382,3.637466997e-17,-0.140017382,-0.1980144805
0.261,0.1987760747,0.1405559104,1.217152418e-17,-0.1405559104,-0.1987760747,0.3393319851,0.2811118207,0.1405559104,2.206857749e-17,-0.05822016434,0.3975521494,0.3393319851,0.1987760747,0.05822016434,0,0.3393319851,0.2811118207,0.1405559104,2.206857749e-17,-0.05822016434,0.1987760747,0.1405559104,3.651457255e-17,-0.1405559104,-0.1987760747
0.262,0.1995376689,0.1410944388,1.221815837e-17,-0.1410944388,-0.1995376689,0.3406321076,0.2821888775,0.1410944388,2.215313142e-17,-0.05844323011,0.3990753377,0.3406321076,0.1995376689,0.05844323011,0,0.3406321076,0.2821888775,0.1410944388,2.215313142e-17,-0.05844323011,0.1995376689,0.1410944388,3.665447512e-17,-0.1410944388,-0.1995376689
0.263,0.200299263,0.1416329671,1.226479257e-17,-0.1416329671,-0.200299263,0.3419322302,0.2832659343,0.1416329671,2.223768536e-17,-0.05866629587,0.400598526,0.3419322302,0.200299263,0.05866629587,0,0.3419322302,0.2832659343,0.1416329671,2.223768536e-17,-0.05866629587,0.200299263,0.1416329671,3.67943777e-17,-0.1416329671,-0.200299263
0.264,0.2010608572,0.1421714955,1.231142676e-17,-0.1421714955,-0.2010608572,0.3432323527,0.2843429911,0.1421714955,2.23222393e-17,-0.05888936163,0.4021217143,0.3432323527,0.2010608572,0.05888936163,0,0.3432323527,0.2843429911,0.1421714955,2.23222393e-17,-0.05888936163,0.2010608572,0.1421714955,3.693428028e-17,-0.1421714955,-0.2010608572
0.265,0.2018224513,0.1427100239,1.235806095e-17,-0.1427100239,-0.2018224513,0.3445324753,0.2854200479,0.1427100239,2.240679324e-17,-0.0591124274,0.4036449027,0.3445324753,0.2018224513,0.0591124274,0,0.3445324753,0.2854200479,0.1427100239,2.240679324e-17,-0.0591124274,0.2018224513,0.1427100239,3.707418285e-17,-0.1427100239,-0.2018224513
0.266,0.2025840455,0.1432485523,1.240469514e-17,-0.1432485523,-0.2025840455,0.3458325978,0.2864971046,0.1432485523,2.249134717e-17,-0.05933549316,0.405168091,0.3458325978,0.2025840455,0.05933549316,0,0.3458325978,0.2864971046,0.1432485523,2.249134717e-17,-0.05933549316,0.2025840455,0.1432485523,3.721408543e-17,-0.1432485523,-0.2025840455
0.267,0.2033456396,0.1437870807,1.245132934e-17,-0.1437870807,-0.2033456396,0.3471327204,0.2875741614,0.1437870807,2.257590111e-17,-0.05955855893,0.4066912793,0.3471327204,0.2033456396,0.05955855893,0,0.3471327204,0.2875741614,0.1437870807,2.257590111e-17,-0.05955855893,0.2033456396,0.1437870807,3.735398801e-17,-0.1437870807,-0.2033456396
0.268,0.2041072338,0.1443256091,1.249796353e-17,-0.1443256091,-0.2041072338,0.3484328429,0.2886512182,0.1443256091,2.266045505e-17,-0.05978162469,0.4082144676,0.3484328429,0.2041072338,0.05978162469,0,0.3484328429,0.2886512182,0.1443256091,2.266045505e-17,-0.05978162469,0.2041072338,0.1443256091,3.749389058e-17,-0.1443256091,-0.2041072338
0.269,0.204868828,0.1448641375,1.254459772e-17,-0.1448641375,-0.204868828,0.3497329655,0.289728275,0.1448641375,2.274500898e-17,-0.06000469045,0.4097376559,0.3497329655,0.204868828,0.06000469045,0,0.3497329655,0.289728275,0.1448641375,2.274500898e-17,-0.06000469045,0.204868828,0.1448641375,3.763379316e-17,-0.1448641375,-0.204868828
0.27,0.2056304221,0.1454026659,1.259123191e-17,-0.1454026659,-0.2056304221,0.351033088,0.2908053318,0.1454026659,2.282956292e-17,-0.06022775622,0.4112608442,0.351033088,0.2056304221,0.06022775622,0,0.351033088,0.2908053318,0.1454026659,2.282956292e-17,-0.06022775622,0.2056304221,0.1454026659,3.777369574e-17,-0.1454026659,-0.2056304221
0.271,0.2063920163,0.1459411943,1.26378661e-17,-0.1459411943,-0.2063920163,0.3523332105,0.2918823886,0.1459411943,2.291411686e-17,-0.06045082198,0.4127840325,0.3523332105,0.2063920163,0.06045082198,0,0.3523332105,0.2918823886,0.1459411943,2.291411686e-17,-0.06045082198,0.2063920163,0.1459411943,3.791359831e-17,-0.1459411943,-0.2063920163
0.272,0.2071536104,0.1464797227,1.26845003e-17,-0.1464797227,-0.2071536104,0.3536333331,0.2929594454,0.1464797227,2.299867079e-17,-0.06067388774,0.4143072208,0.3536333331,0.2071536104,0.06067388774,0,0.3536333331,0.2929594454,0.1464797227,2.299867079e-17,-0.06067388774,0.2071536104,0.1464797227,3.805350089e-17,-0.1464797227,-0.2071536104
0.273,0.2079152046,0.1470182511,1.273113449e-17,-0.1470182511,-0.2079152046,0.3549334556,0.2940365021,0.1470182511,2.308322473e-17,-0.06089695351,0.4158304092,0.3549334556,0.2079152046,0.06089695351,0,0.3549334556,0.2940365021,0.1470182511,2.308322473e-17,-0.06089695351,0.2079152046,0.1470182511,3.819340347e-17,-0.1470182511,-0.2079152046
0.274,0.2086767987,0.1475567795,1.277776868e-17,-0.1475567795,-0.2086767987,0.3562335782,0.2951135589,0.1475567795,2.316777867e-17,-0.06112001927,0.4173535975,0.3562335782,0.2086767987,0.06112001927,0,0.3562335782,0.2951135589,0.1475567795,2.316777867e-17,-0.06112001927,0.2086767987,0.1475567795,3.833330604e-17,-0.1475567795,-0.2086767987
0.275,0.2094383929,0.1480953079,1.282440287e-17,-0.1480953079,-0.2094383929,0.3575337007,0.2961906157,0.1480953079,2.32523326e-17,-0.06134308504,0.4188767858,0.3575337007,0.2094383929,0.06134308504,0,0.3575337007,0.2961906157,0.1480953079,2.32523326e-17,-0.06134308504,0.2094383929,0.1480953079,3.847320862e-17,-0.1480953079,-0.2094383929
0.276,0.210199987,0.1486338362,1.287103707e-17,-0.1486338362,-0.210199987,0.3588338233,0.2972676725,0.1486338362,2.333688654e-17,-0.0615661508,0.4203999741,0.3588338233,0.210199987,0.0615661508,0,0.3588338233,0.2972676725,0.1486338362,2.333688654e-17,-0.0615661508,0.210199987,0.1486338362,3.86131112e-17,-0.1486338362,-0.210199987
0.277,0.2109615812,0.1491723646,1.291767126e-17,-0.1491723646,-0.2109615812,0.3601339458,0.2983447293,0.1491723646,2.342144048e-17,-0.06178921656,0.4219231624,0.3601339458,0.2109615812,0.06178921656,0,0.3601339458,0.2983447293,0.1491723646,2.342144048e-17,-0.06178921656,0.2109615812,0.1491723646,3.875301377e-17,-0.1491723646,-0.2109615812
0.278,0.2117231754,0.149710893,1.296430545e-17,-0.149710893,-0.2117231754,0.3614340684,0.2994217861,0.149710893,2.350599441e-17,-0.06201228233,0.4234463507,0.3614340684,0.2117231754,0.06201228233,0,0.3614340684,0.2994217861,0.149710893,2.350599441e-17,-0.06201228233,0.2117231754,0.149710893,3.889291635e-17,-0.149710893,-0.2117231754
0.279,0.2124847695,0.1502494214,1.301093964e-17,-0.1502494214,-0.2124847695,0.3627341909,0.3004988428,0.1502494214,2.359054835e-17,-0.06223534809,0.424969539,0.3627341909,0.2124847695,0.06223534809,0,0.3627341909,0.3004988428,0.1502494214,2.359054835e-17,-0.06223534809,0.2124847695,0.1502494214,3.903281893e-17,-0.1502494214,-0.2124847695
0.28,0.2132463637,0.1507879498,1.305757383e-17,-0.1507879498,-0.2132463637,0.3640343135,0.3015758996,0.1507879498,2.367510229e-17,-0.06245841385,0.4264927273,0.3640343135,0.2132463637,0.06245841385,0,0.3640343135,0.3015758996,0.1507879498,2.367510229e-17,-0.06245841385,0.2132463637,0.1507879498,3.91727215e-17,-0.1507879498,-0.2132463637
0.281,0.2140079578,0.1513264782,1.310420803e-17,-0.1513264782,-0.2140079578,0.365334436,0.3026529564,0.1513264782,2.375965622e-17,-0.06268147962,0.4280159156,0.365334436,0.2140079578,0.06268147962,0,0.365334436,0.3026529564,0.1513264782,2.375965622e-17,-0.06268147962,0.2140079578,0.1513264782,3.931262408e-17,-0.1513264782,-0.2140079578
0.282,0.214769552,0.1518650066,1.315084222e-17,-0.1518650066,-0.214769552,0.3666345586,0.3037300132,0.1518650066,2.384421016e-17,-0.06290454538,0.429539104,0.3666345586,0.214769552,0.06290454538,0,0.3666345586,0.3037300132,0.1518650066,2.384421016e-17,-0.06290454538,0.214769552,0.1518650066,3.945252666e-17,-0.1518650066,-0.214769552
0.283,0.2155311461,0.152403535,1.319747641e-17,-0.152403535,-0.2155311461,0.3679346811,0.30480707,0.152403535,2.39287641e-17,-0.06312761115,0.4310622923,0.3679346811,0.2155311461,0.06312761115,0,0.3679346811,0.30480707,0.152403535,2.39287641e-17,-0.06312761115,0.2155311461,0.152403535,3.959242923e-17,-0.152403535,-0.2155311461
0.284,0.2162927403,0.1529420634,1.32441106e-17,-0.1529420634,-0.2162927403,0.3692348037,0.3058841268,0.1529420634,2.401331803e-17,-0.06335067691,0.4325854806,0.3692348037,0.2162927403,0.06335067691,0,0.3692348037,0.3058841268,0.1529420634,2.401331803e-17,-0.06335067691,0.2162927403,0.1529420634,3.973233181e-17,-0.1529420634,-0.2162927403
0.285,0.2170543344,0.1534805918,1.32907448e-17,-0.1534805918,-0.2170543344,0.3705349262,0.3069611835,0.1534805918,2.409787197e-17,-0.06357374267,0.4341086689,0.3705349262,0.2170543344,0.06357374267,0,0.3705349262,0.3069611835,0.1534805918,2.409787197e-17,-0.06357374267,0.2170543344,0.1534805918,3.987223439e-17,-0.1534805918,-0.2170543344
0.286,0.2178159286,0.1540191202,1.333737899e-17,-0.1540191202,-0.2178159286,0.3718350488,0.3080382403,0.1540191202,2.418242591e-17,-0.06379680844,0.4356318572,0.3718350488,0.2178159286,0.06379680844,0,0.3718350488,0.3080382403,0.1540191202,2.418242591e-17,-0.06379680844,0.2178159286,0.1540191202,4.001213697e-17,-0.1540191202,-0.2178159286
0.287,0.2185775228,0.1545576486,1.338401318e-17,-0.1545576486,-0.2185775228,0.3731351713,0.3091152971,0.1545576486,2.426697984e-17,-0.0640198742,0.4371550455,0.3731351713,0.2185775228,0.0640198742,0,0.3731351713,0.3091152971,0.1545576486,2.426697984e-17,-0.0640198742,0.2185775228,0.1545576486,4.015203954e-17,-0.1545576486,-0.2185775228
0.288,0.2193391169,0.155096177,1.343064737e-17,-0.155096177,-0.2193391169,0.3744352939,0.3101923539,0.155096177,2.435153378e-17,-0.06424293997,0.4386782338,0.3744352939,0.2193391169,0.06424293997,0,0.3744352939,0.3101923539,0.155096177,2.435153378e-17,-0.06424293997,0.2193391169,0.155096177,4.029194212e-17,-0.155096177,-0.2193391169
0.289,0.2201007111,0.1556347053,1.347728157e-17,-0.1556347053,-0.2201007111,0.3757354164,0.3112694107,0.1556347053,2.443608772e-17,-0.06446600573,0.4402014221,0.3757354164,0.2201007111,0.06446600573,0,0.3757354164,0.3112694107,0.1556347053,2.443608772e-17,-0.06446600573,0.2201007111,0.1556347053,4.04318447e-17,-0.1556347053,-0.2201007111
0.29,0.2208623052,0.1561732337,1.352391576e-17,-0.1561732337,-0.2208623052,0.377035539,0.3123464675,0.1561732337,2.452064165e-17,-0.06468907149,0.4417246105,0.377035539,0.2208623052,0.06468907149,0,0.377035539,0.3123464675,0.1561732337,2.452064165e-17,-0.06468907149,0.2208623052,0.1561732337,4.057174727e-17,-0.1561732337,-0.2208623052
0.291,0.2216238994,0.1567117621,1.357054995e-17,-0.1567117621,-0.2216238994,0.3783356615,0.3134235243,0.1567117621,2.460519559e-17,-0.06491213726,0.4432477988,0.3783356615,0.2216238994,0.06491213726,0,0.3783356615,0.3134235243,0.1567117621,2.460519559e-17,-0.06491213726,0.2216238994,0.1567117621,4.071164985e-17,-0.1567117621,-0.2216238994
